customer_key,customer_name,age,lifespan_months,total_orders,total_sales,total_quantity,total_products,age_group,customer_segment,last_order,recency,avg_order_value,avg_monthly_spend
6415,Nicholas Garcia,57,0,1,2295,1,1,50 and above,New,2013-11-09,149,2295.0000000000000000,
6416,Dawn Beck,46,0,1,2297,2,2,40-49,New,2013-10-29,149,2297.0000000000000000,
6417,Raymond Suri,51,0,1,2371,3,3,50 and above,New,2013-10-29,149,2371.0000000000000000,
6418,Lee Munoz,56,0,1,2355,2,2,50 and above,New,2013-11-23,148,2355.0000000000000000,
6419,Victoria Ramirez,46,0,1,40,2,2,40-49,New,2013-05-03,155,40.0000000000000000,
6420,Brianna Reed,57,0,1,40,2,2,50 and above,New,2013-03-07,157,40.0000000000000000,
6421,Thomas Hughes,45,0,1,2370,5,5,40-49,New,2013-11-22,148,2370.0000000000000000,
6422,Katherine Henderson,57,0,1,2377,3,3,50 and above,New,2013-11-22,148,2377.0000000000000000,
6423,Hunter Campbell,58,0,2,175,7,6,50 and above,New,2013-08-01,152,87.5000000000000000,
6424,Arianna Alexander,58,0,1,2297,2,2,50 and above,New,2013-11-13,148,2297.0000000000000000,
6425,Spencer Long,52,0,1,2424,4,4,50 and above,New,2013-11-17,148,2424.0000000000000000,
6426,Austin Washington,58,0,1,2395,5,5,50 and above,New,2013-11-13,148,2395.0000000000000000,
6427,Donna Shan,53,0,1,5,1,1,50 and above,New,2013-06-24,153,5.0000000000000000,
6428,Adam Russell,52,0,1,2372,3,3,50 and above,New,2013-11-24,148,2372.0000000000000000,
6429,Xavier Perez,58,0,1,40,2,2,50 and above,New,2013-05-31,154,40.0000000000000000,
6430,Wyatt Carter,59,0,1,5,1,1,50 and above,New,2013-11-30,148,5.0000000000000000,
6431,Edward King,59,0,1,5,1,1,50 and above,New,2013-05-22,154,5.0000000000000000,
6432,Grace Kelly,59,0,1,5,1,1,50 and above,New,2013-03-17,156,5.0000000000000000,
6433,Mariah Peterson,54,0,1,5,1,1,50 and above,New,2013-07-11,153,5.0000000000000000,
6434,Cameron Lee,53,0,1,2341,3,3,50 and above,New,2013-11-12,149,2341.0000000000000000,
6435,Alyssa Russell,53,0,1,5,1,1,50 and above,New,2013-06-21,153,5.0000000000000000,
6436,Edward Mitchell,59,0,1,68,3,3,50 and above,New,2013-10-07,150,68.0000000000000000,
6437,Evan Ramirez,65,0,1,5,1,1,50 and above,New,2013-07-08,153,5.0000000000000000,
6438,Natalie Baker,65,0,1,59,2,2,50 and above,New,2013-03-03,157,59.0000000000000000,
6439,Marcus Hughes,65,0,1,60,2,2,50 and above,New,2013-09-28,150,60.0000000000000000,
6440,Jasmine Butler,65,0,1,2342,2,2,50 and above,New,2013-10-29,149,2342.0000000000000000,
6441,Richard Cox,66,0,1,5,1,1,50 and above,New,2013-08-09,152,5.0000000000000000,
6442,Natalie Turner,65,0,1,2405,4,4,50 and above,New,2013-11-16,148,2405.0000000000000000,
6443,Edward Taylor,85,9,3,320,11,10,50 and above,New,2013-12-21,147,106.6666666666666667,35.5555555555555556
6444,Kristin Shen,84,0,1,1755,2,2,50 and above,New,2013-05-31,154,1755.0000000000000000,
6445,Bailey Cox,85,0,1,125,2,2,50 and above,New,2013-06-13,153,125.0000000000000000,
6446,Natasha Hernandez,79,0,1,1730,3,3,50 and above,New,2013-06-08,154,1730.0000000000000000,
6447,Pamela Rana,85,0,1,2385,4,4,50 and above,New,2013-11-28,148,2385.0000000000000000,
6448,Sydney Lewis,85,0,1,14,2,2,50 and above,New,2013-02-04,158,14.0000000000000000,
6449,Zachary Hayes,85,0,1,64,3,3,50 and above,New,2013-09-25,150,64.0000000000000000,
6450,Jackson Adams,84,0,1,5,1,1,50 and above,New,2013-03-12,157,5.0000000000000000,
6451,Samuel Coleman,59,1,2,154,4,4,50 and above,New,2014-01-19,146,77.0000000000000000,154.0000000000000000
6452,Isabelle Wood,60,0,1,40,2,2,50 and above,New,2013-10-25,149,40.0000000000000000,
6453,Mitchell Nath,60,0,1,5,1,1,50 and above,New,2013-11-23,148,5.0000000000000000,
6454,Hailey Reed,54,0,1,2377,3,3,50 and above,New,2013-11-25,148,2377.0000000000000000,
6455,Edward Perry,60,0,1,5,1,1,50 and above,New,2013-09-03,151,5.0000000000000000,
6456,Dylan Hayes,60,0,1,7,2,2,50 and above,New,2013-05-02,155,7.0000000000000000,
6457,Trevor Wood,66,0,1,5,1,1,50 and above,New,2013-06-12,154,5.0000000000000000,
6458,Katherine Allen,50,0,1,55,2,2,50 and above,New,2013-11-30,148,55.0000000000000000,
6459,Jason Collins,60,0,1,2370,4,4,50 and above,New,2013-11-09,149,2370.0000000000000000,
6460,Cassidy Barnes,66,0,1,60,2,2,50 and above,New,2013-06-26,153,60.0000000000000000,
6461,Megan Murphy,65,0,1,2340,3,3,50 and above,New,2013-11-06,149,2340.0000000000000000,
6462,Sara Allen,65,0,1,2407,4,4,50 and above,New,2013-11-09,149,2407.0000000000000000,
6463,Jesse Rogers,67,0,1,2335,3,3,50 and above,New,2013-11-13,148,2335.0000000000000000,
6464,Nicholas Moore,61,0,1,1774,5,5,50 and above,New,2013-06-08,154,1774.0000000000000000,
6465,Jeremy Rodriguez,67,0,1,1785,4,4,50 and above,New,2013-06-22,153,1785.0000000000000000,
6466,Arianna Stewart,67,0,1,1765,4,4,50 and above,New,2013-06-28,153,1765.0000000000000000,
6467,Thomas Perez,83,0,1,69,2,2,50 and above,New,2013-10-16,149,69.0000000000000000,
6468,Wyatt Hayes,77,0,1,5,1,1,50 and above,New,2013-06-04,154,5.0000000000000000,
6469,Jeremiah Gonzalez,83,7,2,129,7,6,50 and above,New,2013-11-10,149,64.5000000000000000,18.4285714285714286
6470,Ian Perez,83,0,1,7,2,2,50 and above,New,2013-11-05,149,7.0000000000000000,
6471,Jaime Carlson,77,0,1,2330,2,2,50 and above,New,2013-11-15,148,2330.0000000000000000,
6472,Grace James,81,0,1,40,2,2,50 and above,New,2013-08-04,152,40.0000000000000000,
6473,Meredith Torres,81,0,1,5,1,1,50 and above,New,2013-12-23,147,5.0000000000000000,
6474,Ebony Blanco,81,0,1,5,1,1,50 and above,New,2013-09-23,150,5.0000000000000000,
6475,Jose King,79,0,1,2355,2,2,50 and above,New,2013-11-06,149,2355.0000000000000000,
6476,Jackson Green,80,0,1,2371,3,3,50 and above,New,2013-11-23,148,2371.0000000000000000,
6477,Alexandria Stewart,79,0,1,1701,1,1,50 and above,New,2013-09-30,150,1701.0000000000000000,
6478,Miranda Griffin,78,0,1,1701,1,1,50 and above,New,2013-06-15,153,1701.0000000000000000,
6479,Renee Martin,72,25,2,4757,4,4,50 and above,Regular,2013-06-06,154,2378.5000000000000000,190.2800000000000000
6480,Kristine Ramos,72,1,2,163,5,5,50 and above,New,2013-06-05,154,81.5000000000000000,163.0000000000000000
6481,Lucas Gonzalez,42,0,1,1726,2,2,40-49,New,2013-06-17,153,1726.0000000000000000,
6482,Emma Watson,42,0,2,127,5,5,40-49,New,2013-05-03,155,63.5000000000000000,
6483,Taylor Alexander,43,4,2,147,5,5,40-49,New,2013-08-02,152,73.5000000000000000,36.7500000000000000
6484,Logan Gonzalez,43,3,2,64,5,4,40-49,New,2013-06-22,153,32.0000000000000000,21.3333333333333333
6485,Armando Carlson,66,1,2,127,3,3,50 and above,New,2013-04-21,155,63.5000000000000000,127.0000000000000000
6486,Blake Davis,43,0,1,77,3,3,40-49,New,2013-03-20,156,77.0000000000000000,
6487,Marissa Foster,42,0,1,90,3,3,40-49,New,2013-04-29,155,90.0000000000000000,
6488,Nathan Green,43,0,1,7,2,2,40-49,New,2013-08-24,151,7.0000000000000000,
6489,Jason Adams,43,0,1,5,1,1,40-49,New,2013-03-17,156,5.0000000000000000,
6490,Jack Evans,42,0,1,59,2,2,40-49,New,2013-05-29,154,59.0000000000000000,
6491,Grace Moore,43,0,1,13,2,2,40-49,New,2013-11-05,149,13.0000000000000000,
6492,Kyle Hall,44,2,2,127,5,5,40-49,New,2014-01-01,147,63.5000000000000000,63.5000000000000000
6493,Amanda Price,44,0,1,84,3,3,40-49,New,2013-06-20,153,84.0000000000000000,
6494,Candice Gao,70,2,2,131,3,3,50 and above,New,2013-12-12,148,65.5000000000000000,65.5000000000000000
6495,Mathew Alvarez,71,0,2,112,3,3,50 and above,New,2013-05-27,154,56.0000000000000000,
6496,Corey Sharma,65,5,2,120,4,4,50 and above,New,2013-10-08,150,60.0000000000000000,24.0000000000000000
6497,Tabitha Sanz,69,3,2,230,5,5,50 and above,New,2014-01-13,146,115.0000000000000000,76.6666666666666667
6498,Maria Collins,40,0,1,1717,4,4,40-49,New,2013-07-28,152,1717.0000000000000000,
6499,Daniel Martin,40,0,1,565,3,3,40-49,New,2013-06-16,153,565.0000000000000000,
6500,Marcus Campbell,40,0,1,2295,1,1,40-49,New,2013-11-06,149,2295.0000000000000000,
6501,Cesar Lopez,62,2,2,157,4,4,50 and above,New,2013-12-29,147,78.5000000000000000,78.5000000000000000
6502,Marc Carlson,62,3,2,142,2,2,50 and above,New,2013-10-28,149,71.0000000000000000,47.3333333333333333
6503,Wayne Kumar,66,28,2,6070,5,5,50 and above,VIP,2013-08-16,151,3035.0000000000000000,216.7857142857142857
6504,Molly Suri,66,2,2,99,4,4,50 and above,New,2013-12-26,147,49.5000000000000000,49.5000000000000000
6505,Anna Williams,60,31,2,4362,4,4,50 and above,Regular,2013-12-04,148,2181.0000000000000000,140.7096774193548387
6506,Hunter Mitchell,44,0,1,7,2,2,40-49,New,2013-05-06,155,7.0000000000000000,
6507,Alexandria Simmons,47,0,1,13,2,2,40-49,New,2013-02-03,158,13.0000000000000000,
6508,Alexis Robinson,47,0,1,69,3,3,40-49,New,2013-08-01,152,69.0000000000000000,
6509,Caroline Bennett,47,0,1,2325,3,3,40-49,New,2013-11-22,148,2325.0000000000000000,
6510,Makayla Ramirez,44,7,2,98,7,7,40-49,New,2013-12-10,148,49.0000000000000000,14.0000000000000000
6511,Jason Butler,59,32,2,4369,3,3,50 and above,Regular,2013-12-18,147,2184.5000000000000000,136.5312500000000000
6512,Tabitha Subram,59,21,2,4150,5,5,50 and above,Regular,2013-01-20,158,2075.0000000000000000,197.6190476190476190
6513,Cesar Suri,58,20,2,4170,4,4,50 and above,Regular,2013-01-04,159,2085.0000000000000000,208.5000000000000000
6514,Micheal Saunders,64,20,2,4260,4,4,50 and above,Regular,2013-01-11,159,2130.0000000000000000,213.0000000000000000
6515,Cedric Zhou,62,21,2,4142,5,5,50 and above,Regular,2013-02-03,158,2071.0000000000000000,197.2380952380952381
6516,Lacey Li,51,24,2,4143,2,2,50 and above,Regular,2013-04-28,155,2071.5000000000000000,172.6250000000000000
6517,Thomas Foster,47,0,1,40,2,2,40-49,New,2013-12-25,147,40.0000000000000000,
6518,Daniel Williams,47,0,1,40,2,2,40-49,New,2013-11-23,148,40.0000000000000000,
6519,Wendy Gill,46,0,1,540,1,1,40-49,New,2013-06-25,153,540.0000000000000000,
6520,Taylor Rivera,40,0,1,59,2,2,40-49,New,2013-03-22,156,59.0000000000000000,
6521,Marcus Baker,40,0,1,5,1,1,40-49,New,2013-10-09,150,5.0000000000000000,
6522,Destiny Jenkins,46,0,1,1751,2,2,40-49,New,2013-07-04,153,1751.0000000000000000,
6523,Reginald Sanz,61,3,2,75,4,4,50 and above,New,2013-11-10,149,37.5000000000000000,25.0000000000000000
6524,Jordan West,43,0,1,5,1,1,40-49,New,2013-12-26,147,5.0000000000000000,
6525,Lucas Washington,53,0,1,2317,2,2,50 and above,New,2013-11-21,148,2317.0000000000000000,
6526,Adam Wright,62,0,1,5,1,1,50 and above,New,2013-08-18,151,5.0000000000000000,
6527,Tristan Gonzales,63,0,1,5,1,1,50 and above,New,2013-04-02,156,5.0000000000000000,
6528,Anna Cook,63,0,1,13,2,2,50 and above,New,2013-10-29,149,13.0000000000000000,
6529,Whitney Kapoor,63,0,1,55,2,2,50 and above,New,2013-11-07,149,55.0000000000000000,
6530,Chloe Mitchell,63,0,1,14,2,2,50 and above,New,2013-09-26,150,14.0000000000000000,
6531,Devin Wood,64,0,1,79,3,3,50 and above,New,2013-07-23,152,79.0000000000000000,
6532,Isaac Ramirez,64,0,1,14,2,2,50 and above,New,2013-06-13,153,14.0000000000000000,
6533,Nathan Patterson,64,0,1,5,1,1,50 and above,New,2013-07-09,153,5.0000000000000000,
6534,Fernando Baker,82,0,1,1736,2,2,50 and above,New,2013-07-27,152,1736.0000000000000000,
6535,Robert Griffin,54,0,1,5,1,1,50 and above,New,2013-09-07,151,5.0000000000000000,
6536,Colleen Guo,49,0,1,2406,3,3,40-49,New,2013-11-06,149,2406.0000000000000000,
6537,Benjamin Robinson,49,0,1,2377,3,3,40-49,New,2013-11-24,148,2377.0000000000000000,
6538,Courtney Mitchell,55,0,1,2320,1,1,50 and above,New,2013-11-17,148,2320.0000000000000000,
6539,Brianna Bell,50,0,1,5,1,1,50 and above,New,2013-06-16,153,5.0000000000000000,
6540,Grace Wilson,56,2,2,205,7,7,50 and above,New,2013-11-07,149,102.5000000000000000,102.5000000000000000
6541,Gloria Gutierrez,53,0,1,14,2,2,50 and above,New,2013-02-06,158,14.0000000000000000,
6542,Kristen Zeng,57,0,1,5,1,1,50 and above,New,2013-05-30,154,5.0000000000000000,
6543,Bridget Rai,47,0,1,2342,2,2,40-49,New,2013-11-14,148,2342.0000000000000000,
6544,Meredith Martin,52,0,1,2415,2,2,50 and above,New,2013-11-05,149,2415.0000000000000000,
6545,Eduardo Rogers,58,0,1,2360,3,3,50 and above,New,2013-11-05,149,2360.0000000000000000,
6546,Wyatt Ross,58,0,1,2342,2,2,50 and above,New,2013-11-17,148,2342.0000000000000000,
6547,Melanie James,52,0,1,2319,4,4,50 and above,New,2013-11-02,149,2319.0000000000000000,
6548,Alejandro Yuan,59,0,1,5,1,1,50 and above,New,2013-07-13,152,5.0000000000000000,
6549,Kaylee Adams,53,0,1,1701,1,1,50 and above,New,2013-07-21,152,1701.0000000000000000,
6550,Jonathan Taylor,78,0,1,40,2,2,50 and above,New,2014-01-05,147,40.0000000000000000,
6551,Mason Edwards,72,0,1,5,1,1,50 and above,New,2013-12-19,147,5.0000000000000000,
6552,Victoria Torres,78,2,2,161,7,7,50 and above,New,2013-08-22,151,80.5000000000000000,80.5000000000000000
6553,Julia Howard,72,0,1,2357,3,3,50 and above,New,2013-11-14,148,2357.0000000000000000,
6554,Summer Sanchez,72,0,1,2343,4,4,50 and above,New,2013-11-22,148,2343.0000000000000000,
6555,Emma Harris,71,0,1,40,2,2,50 and above,New,2013-02-15,157,40.0000000000000000,
6556,William Smith,77,0,1,2424,4,4,50 and above,New,2013-10-29,149,2424.0000000000000000,
6557,Emily Powell,76,0,1,5,1,1,50 and above,New,2013-04-05,156,5.0000000000000000,
6558,Matthew Davis,75,0,1,540,1,1,50 and above,New,2013-06-24,153,540.0000000000000000,
6559,Ian Williams,65,0,1,1750,3,3,50 and above,New,2013-10-24,149,1750.0000000000000000,
6560,Kari Suarez,65,0,1,1750,4,4,50 and above,New,2013-07-09,153,1750.0000000000000000,
6561,Kaylee Richardson,43,0,1,40,2,2,40-49,New,2013-08-15,151,40.0000000000000000,
6562,Samantha White,48,0,1,1736,2,2,40-49,New,2013-07-23,152,1736.0000000000000000,
6563,Zachary Sharma,42,0,1,14,2,2,40-49,New,2013-06-21,153,14.0000000000000000,
6564,Jeremiah King,42,0,1,2398,5,5,40-49,New,2013-11-19,148,2398.0000000000000000,
6565,Julia West,50,0,1,1736,2,2,50 and above,New,2013-07-07,153,1736.0000000000000000,
6566,Alexandra Murphy,49,0,1,1751,2,2,40-49,New,2013-07-29,152,1751.0000000000000000,
6567,Rachel Martinez,50,0,1,1736,2,2,50 and above,New,2013-07-16,152,1736.0000000000000000,
6568,Nathaniel Cook,49,0,1,1710,2,2,40-49,New,2013-07-03,153,1710.0000000000000000,
6569,Dylan Perry,50,0,1,1715,3,3,50 and above,New,2013-08-07,152,1715.0000000000000000,
6570,Mya Price,50,0,1,64,3,3,50 and above,New,2013-02-26,157,64.0000000000000000,
6571,Carlos Sanchez,50,0,1,69,3,3,50 and above,New,2013-02-26,157,69.0000000000000000,
6572,James Li,45,0,1,1764,3,3,40-49,New,2013-08-17,151,1764.0000000000000000,
6573,Lucas Edwards,51,0,1,1736,2,2,50 and above,New,2013-08-13,151,1736.0000000000000000,
6574,Caroline Ross,51,0,1,1736,2,2,50 and above,New,2013-08-13,151,1736.0000000000000000,
6575,Punya Palit,46,0,1,1710,2,2,40-49,New,2013-08-07,152,1710.0000000000000000,
6576,Marcus Brown,45,0,1,1736,2,2,40-49,New,2013-08-20,151,1736.0000000000000000,
6577,Albert Vazquez,51,0,1,1751,2,2,50 and above,New,2013-08-16,151,1751.0000000000000000,
6578,Justin Lee,51,0,1,40,2,2,50 and above,New,2013-07-15,152,40.0000000000000000,
6579,Megan Thompson,45,0,1,7,2,2,40-49,New,2013-06-09,154,7.0000000000000000,
6580,Jack Chen,49,2,2,151,6,6,40-49,New,2013-12-09,148,75.5000000000000000,75.5000000000000000
6581,Noah White,49,0,1,2405,3,3,40-49,New,2013-11-17,148,2405.0000000000000000,
6582,Jack Henderson,49,0,1,2369,5,5,40-49,New,2013-11-04,149,2369.0000000000000000,
6583,Katherine Wilson,52,0,1,2399,4,4,50 and above,New,2013-11-17,148,2399.0000000000000000,
6584,Stephanie Cook,46,0,1,40,2,2,40-49,New,2013-02-14,157,40.0000000000000000,
6585,Lisa Liu,52,0,1,40,2,2,50 and above,New,2014-01-26,146,40.0000000000000000,
6586,Seth Griffin,52,8,2,165,4,4,50 and above,New,2013-12-04,148,82.5000000000000000,20.6250000000000000
6587,Cassidy Patterson,53,0,1,1751,2,2,50 and above,New,2013-10-05,150,1751.0000000000000000,
6588,Curtis Liang,44,0,1,5,1,1,40-49,New,2013-11-04,149,5.0000000000000000,
6589,Gavin Bennett,50,0,1,14,2,2,50 and above,New,2013-11-11,149,14.0000000000000000,
6590,Melanie Brooks,50,0,1,60,2,2,50 and above,New,2014-01-22,146,60.0000000000000000,
6591,Garrett Cox,44,0,1,5,1,1,40-49,New,2013-03-03,157,5.0000000000000000,
6592,Spencer Hughes,50,0,1,2337,4,4,50 and above,New,2013-11-27,148,2337.0000000000000000,
6593,Bryan Sanders,44,0,1,2335,3,3,40-49,New,2013-11-23,148,2335.0000000000000000,
6594,Richard Butler,50,0,1,2381,3,3,50 and above,New,2013-11-04,149,2381.0000000000000000,
6595,Michelle Cook,49,0,1,2377,3,3,40-49,New,2013-11-27,148,2377.0000000000000000,
6596,Benjamin Garcia,42,0,1,1786,3,3,40-49,New,2013-11-15,148,1786.0000000000000000,
6597,Adrienne Vazquez,53,0,1,1751,2,2,50 and above,New,2013-08-13,151,1751.0000000000000000,
6598,Sarah Diaz,54,0,1,1724,4,4,50 and above,New,2013-08-20,151,1724.0000000000000000,
6599,Cameron Harris,48,0,1,40,2,2,40-49,New,2013-08-05,152,40.0000000000000000,
6600,Sebastian Cooper,53,0,1,14,2,2,50 and above,New,2013-08-05,152,14.0000000000000000,
6601,Timothy Brooks,53,0,1,1775,3,3,50 and above,New,2013-08-10,152,1775.0000000000000000,
6602,Jose Hall,54,4,2,226,8,8,50 and above,New,2013-06-25,153,113.0000000000000000,56.5000000000000000
6603,Dalton Williams,54,0,1,5,1,1,50 and above,New,2013-08-08,152,5.0000000000000000,
6604,Anna Patterson,45,0,1,5,1,1,40-49,New,2013-09-22,150,5.0000000000000000,
6605,Noah Robinson,51,0,1,2370,4,4,50 and above,New,2013-10-30,149,2370.0000000000000000,
6606,Jon Ma,51,0,1,40,2,2,50 and above,New,2013-04-18,155,40.0000000000000000,
6607,Jacqueline Peterson,51,0,1,5,1,1,50 and above,New,2013-09-16,150,5.0000000000000000,
6608,Frederick Gonzalez,50,0,1,55,2,2,50 and above,New,2013-08-30,151,55.0000000000000000,
6609,Carlos Cooper,55,0,1,1701,1,1,50 and above,New,2013-08-06,152,1701.0000000000000000,
6610,Charles Davis,49,0,1,1726,2,2,40-49,New,2013-08-01,152,1726.0000000000000000,
6611,Anna White,55,0,1,40,2,2,50 and above,New,2013-06-10,154,40.0000000000000000,
6612,Luis Butler,55,0,1,40,2,2,50 and above,New,2013-05-18,154,40.0000000000000000,
6613,Courtney Parker,55,0,1,2352,3,3,50 and above,New,2013-11-24,148,2352.0000000000000000,
6614,Dakota Bryant,55,0,1,2402,4,4,50 and above,New,2013-09-25,150,2402.0000000000000000,
6615,Mason Cook,55,0,1,1701,1,1,50 and above,New,2013-08-09,152,1701.0000000000000000,
6616,Brittany Long,56,0,1,1764,3,3,50 and above,New,2013-08-06,152,1764.0000000000000000,
6617,Daniel Weisman,45,0,1,5,1,1,40-49,New,2013-04-25,155,5.0000000000000000,
6618,Abigail Simmons,56,0,1,1755,2,2,50 and above,New,2013-08-07,152,1755.0000000000000000,
6619,Ramon Liu,50,0,1,40,2,2,50 and above,New,2013-08-17,151,40.0000000000000000,
6620,Chloe Smith,97,5,2,164,6,5,50 and above,New,2013-11-21,148,82.0000000000000000,32.8000000000000000
6621,Miranda Coleman,56,0,1,1701,1,1,50 and above,New,2013-08-03,152,1701.0000000000000000,
6622,Brianna Price,57,0,1,1732,4,4,50 and above,New,2013-08-19,151,1732.0000000000000000,
6623,Courtney Young,51,0,1,2375,2,2,50 and above,New,2013-09-16,150,2375.0000000000000000,
6624,Austin Robinson,52,0,1,2327,3,3,50 and above,New,2013-11-05,149,2327.0000000000000000,
6625,Samantha Alexander,57,0,1,2357,3,3,50 and above,New,2013-11-04,149,2357.0000000000000000,
6626,Mason Allen,57,0,1,2432,5,5,50 and above,New,2013-09-27,150,2432.0000000000000000,
6627,Alfredo Blanco,46,11,2,3001,3,3,40-49,New,2013-06-16,153,1500.5000000000000000,272.8181818181818182
6628,Dennis Chen,46,12,2,3021,5,5,40-49,Regular,2013-06-19,153,1510.5000000000000000,251.7500000000000000
6629,Roberto Munoz,48,3,2,106,6,6,40-49,New,2013-05-11,155,53.0000000000000000,35.3333333333333333
6630,Tabitha Torres,42,4,2,4173,4,4,40-49,New,2013-02-04,158,2086.5000000000000000,1043.2500000000000000
6631,Gilbert Zhang,47,0,1,5,1,1,40-49,New,2013-02-07,158,5.0000000000000000,
6632,Cara He,47,0,1,98,4,4,40-49,New,2013-03-18,156,98.0000000000000000,
6633,Jimmy Serrano,46,12,2,3001,5,5,40-49,Regular,2013-07-12,153,1500.5000000000000000,250.0833333333333333
6634,Gary Dominguez,47,10,2,2732,5,5,40-49,New,2013-04-05,156,1366.0000000000000000,273.2000000000000000
6635,Kaitlin Rana,48,11,2,2736,3,3,40-49,New,2013-04-22,155,1368.0000000000000000,248.7272727272727273
6636,Terry Deng,48,6,2,4153,3,3,40-49,New,2013-03-18,156,2076.5000000000000000,692.1666666666666667
6637,Ross Srini,48,0,1,74,4,4,40-49,New,2013-10-04,150,74.0000000000000000,
6638,Arturo Tang,42,0,1,150,3,3,40-49,New,2013-02-12,158,150.0000000000000000,
6639,Clarence Zheng,48,0,1,70,3,3,40-49,New,2013-12-07,148,70.0000000000000000,
6640,Heather Ma,43,11,2,3075,4,4,40-49,New,2013-07-18,152,1537.5000000000000000,279.5454545454545455
6641,Haley Allen,103,0,1,25,1,1,50 and above,New,2013-02-20,157,25.0000000000000000,
6642,Lorrin Smith-Bates,49,11,2,2736,3,3,40-49,New,2013-05-16,154,1368.0000000000000000,248.7272727272727273
6643,Gregory Luo,49,8,2,33,5,5,40-49,New,2013-12-13,147,16.5000000000000000,4.1250000000000000
6644,Wesley Cai,48,0,1,70,3,3,40-49,New,2013-11-07,149,70.0000000000000000,
6645,Rebecca Adams,49,5,2,3017,3,3,40-49,New,2013-01-05,159,1508.5000000000000000,603.4000000000000000
